dataset,model,precision,batch_size,stage,latency_ms_mean,latency_ms_std,latency_ms_ci95,latency_ms_p99,energy_mj_mean,energy_mj_std,energy_mj_ci95,energy_mj_all,co2e_ug_mean,auc_mean,auc_std,score_drift_mean,score_drift_std,n_repeats
IEEE-CIS Fraud,LightGBM,FP64,100000,inference,3235.370298719863,477.54289339646544,197.12001815932965,4240.332550360398,169805.95310789923,25026.036609231975,10330.24019220881,"[227707.17968758618, 203563.1919326761, 153204.91109747763, 147982.9920251041, 167675.22812491277, 196688.73046239698, 147501.46154503, 147650.2643075446, 204269.72174496314, 151129.8637374102, 151060.66359511262, 196432.34591012972, 155912.33069239027, 150178.22632989465, 169765.0745925103, 182258.26025236078, 148468.62443999725, 149424.33175251159, 205911.6196673767, 150966.52317502955, 150970.53135990337, 199274.5987824583, 151027.57598262996, 150308.78058248162, 185815.79591759236]",185.71842305987207,0.6528568686453393,1.1102230246251565e-16,0.0,0.0,25
IEEE-CIS Fraud,LightGBM,FP64,100000,postprocessing,0.9873993200744735,0.10324862388592615,0.0426189372656471,1.261059199023293,137.57710839345236,28.07191041875629,11.587515107084348,"[114.83140747714062, 185.88559001727847, 120.28853993342639, 115.92418501095382, 146.2338624742188, 129.65966754109104, 162.59545252069077, 114.8855300152718, 147.5425450007606, 119.58411750583764, 114.80801497782522, 177.2169874993779, 115.30680999385368, 124.6884724878328, 210.42664504420827, 123.8200300031167, 115.19172501721187, 143.88379493993853, 128.65751501067282, 119.66430249231054, 120.17714751891619, 182.05757497071323, 116.63673747079885, 116.61579248993803, 172.84526242292486]",0.1504694220215797,0.6528568686453393,1.1102230246251565e-16,0.0,0.0,25
IEEE-CIS Fraud,LightGBM,FP32,100,preprocessing,0.3969563599821413,0.100899427386858,0.04164923661056543,0.7370775191520802,98.68470890396566,18.705702051232244,7.721334311556109,"[148.99377505116718, 87.28454507036076, 85.96530498834909, 80.65309745234117, 87.93423751740193, 89.09902502182378, 100.88215505220433, 87.70515746164165, 89.80194496871263, 87.72762748321838, 116.43554000329459, 86.96471002622275, 88.1648074846453, 100.19405250204727, 103.39525756990042, 137.96440751320915, 135.16676248400472, 84.62544501526281, 87.79541497005994, 122.37423497026613, 94.76309000092444, 86.18347500032542, 99.90426995500457, 89.39543505221083, 87.74394998454225]",0.10793242629203459,0.9413265306122449,0.0,0.0,0.0,25
IEEE-CIS Fraud,LightGBM,FP32,100,inference,4.979059320103261,0.7505180623568217,0.30979862987481865,6.744648200910887,332.49156139336264,44.80584735003566,18.494944779652652,"[421.06018996037164, 330.44424250419985, 301.53779995998775, 300.8357899761904, 304.1842350194202, 303.8340924695149, 308.08143001195276, 302.7634249883704, 305.2643700266344, 303.674189958656, 309.2169700312297, 302.73840504378313, 384.6234474804078, 381.3949300274544, 375.7048450370349, 443.0910825112733, 426.374987514464, 303.39821745201334, 303.849712495321, 345.11738253058866, 313.41072750365134, 308.4450024698526, 310.28920745939104, 318.6937524424139, 304.26059995988913]",0.3636492557092652,0.9413265306122449,0.0,0.0,0.0,25
IEEE-CIS Fraud,LightGBM,FP32,100,postprocessing,0.12335348001215607,0.02506949503679361,0.010348178949435826,0.2117341592384035,78.0132105875964,7.68311209182978,3.171432799030867,"[75.03790999635385, 75.37385493833426, 71.70086749283655, 71.97332993200689, 77.71514754949749, 75.80677249279688, 79.4300325196673, 75.84362743727979, 78.89446497756582, 75.79795994388407, 73.230180041719, 75.72007256385405, 74.67546746283915, 79.09360498160822, 87.69424248384895, 86.27818497643602, 107.6814325097075, 72.0937199503169, 71.82865252616467, 73.7065424800676, 75.11843248721561, 76.6488399995069, 77.69992746489152, 73.27691751925158, 88.01007996225964]",0.08532380745779712,0.9413265306122449,0.0,0.0,0.0,25
IEEE-CIS Fraud,LightGBM,FP32,1000,preprocessing,1.9658768801309634,0.2979964384467347,0.12300688413609773,2.7634834410855538,183.21879410541442,33.9481813274642,14.013120522328117,"[160.80084004443052, 171.09924500800847, 159.72118006629898, 185.13819995860106, 180.24459997377562, 231.17135504890035, 256.7747824559774, 289.23513755216845, 157.25581004062406, 162.17878992392798, 160.62191747550972, 159.6541349999825, 162.76713750812632, 151.73566497651336, 162.4049525435112, 157.90322751399802, 205.05916752881603, 161.95912998682618, 163.17501753292163, 203.24855745911918, 163.71538250950834, 203.32504007001265, 199.8455549710343, 182.23457502699605, 189.20045245977235]",0.2003881777605713,0.6390269886363635,0.0,0.0,0.0,25
IEEE-CIS Fraud,LightGBM,FP32,1000,inference,36.64981339985388,7.849298586647369,3.240031212554072,50.69284976067137,2009.6184470958178,421.49934110462664,173.98637676659948,"[1590.42682495965, 1594.906542463832, 2670.9250875046564, 2057.8876375384425, 2120.009615032359, 2628.0838949605823, 2361.233004962742, 2411.9644049733324, 1600.0889825681952, 1739.994275035315, 1922.9935499834028, 1567.1973399548733, 1617.9402750140073, 1594.0616624948236, 1674.1040750093819, 1643.0914075453984, 1618.8645149577499, 1597.8872374626008, 1678.4340300000624, 2762.804957455956, 2221.1037100214526, 2152.0873399504126, 2517.1262650428616, 2258.3169000154157, 2638.9276424879426]",2.1979392483931837,0.6390269886363635,0.0,0.0,0.0,25
IEEE-CIS Fraud,LightGBM,FP32,1000,postprocessing,0.13894435986003373,0.02094850612134214,0.008647118330418766,0.18789052104693832,84.25532910059701,17.311912685774946,7.146006338240158,"[71.44002251607162, 71.48173252062408, 75.0754849786972, 83.20036741679361, 78.41845498660405, 80.29962252294355, 79.03297502252828, 76.05611746839713, 90.03868003674143, 76.60644498173497, 74.40991756539007, 74.72508255887078, 76.2558424503368, 72.47493993872924, 73.78379498732102, 76.79009752337151, 85.99528998729511, 81.84999249351677, 114.64840750704755, 90.31193499140498, 77.75217997732399, 89.25257003284061, 149.20788750259817, 110.32011999759563, 76.95526755014725]",0.09215087320884692,0.6390269886363635,0.0,0.0,0.0,25
IEEE-CIS Fraud,LightGBM,FP32,10000,preprocessing,18.484471200135886,2.9809020169248015,1.2304558770170326,24.274134360457538,1054.1885988055583,174.8753542434859,72.18499841746421,"[949.0923875046064, 933.8373774562571, 1105.8845049319646, 955.2928100129068, 953.013587559326, 890.7543974873989, 975.2859575201003, 1394.6133524814286, 1166.3566574816286, 1063.400394968994, 1373.452867537708, 1196.980040062954, 1170.1411350441049, 887.4446674872162, 874.0783000394005, 910.059879970504, 892.4493274753332, 892.5088174646589, 886.1193375742005, 975.4669774883952, 899.4861925248189, 1140.2681475738066, 1389.8919449638925, 1175.940492512382, 1302.895415014973]",1.1529763273579647,0.632237129719446,0.0,0.0,0.0,25
IEEE-CIS Fraud,LightGBM,FP32,10000,inference,322.0476949599106,59.912224574370136,24.730550824595493,435.0037143598456,16987.187157495828,3155.9854786495534,1302.7267779807466,"[14630.804865000755, 15499.772825073707, 14350.891527556087, 14760.608509918713, 14718.445557491577, 14718.98726751988, 15485.070747467944, 20077.296394993027, 19076.06549749744, 21402.59900751971, 22957.21240753665, 22086.113502514312, 14456.52133004387, 14524.911982489357, 14375.851214954311, 15361.549597450905, 15821.698099966852, 14606.36279496612, 14376.671602522038, 14483.3538574585, 14424.716914954843, 18642.2504200209, 19661.556967507753, 22864.219574971685, 21316.146469998785]",18.579051872865552,0.632237129719446,0.0,0.0,0.0,25
IEEE-CIS Fraud,LightGBM,FP32,10000,postprocessing,0.1953864801180316,0.039614441236637675,0.016352037657598847,0.29914983948401636,86.26280241787754,14.267527651885649,5.88934595974296,"[77.95450002959114, 78.2800175193188, 86.21360753750196, 123.82951755625984, 77.67614000385947, 77.02407498982211, 79.08472503459053, 93.25437252300618, 90.21393253988208, 100.6066775016734, 132.69951254187617, 90.25133749673842, 77.37336256013805, 77.68325498545893, 80.43993744195177, 79.78861253832292, 75.74486998237262, 83.40849249634631, 79.93307507149439, 74.93604003229848, 79.20495253529225, 80.21359994472732, 79.40915505969316, 90.17857505568828, 91.16771746903397]",0.09434646630788981,0.632237129719446,0.0,0.0,0.0,25
IEEE-CIS Fraud,LightGBM,FP32,100000,preprocessing,228.0298829201638,25.97924556644504,10.72370551135341,278.02184712025337,12048.75406580104,1373.1062872554594,566.7904182457869,"[12270.010097540764, 10765.551305062218, 13832.215684965377, 12629.343902517574, 12184.256072546304, 10373.827564976636, 13932.833380058582, 10387.064399960766, 11863.200672532912, 10886.054145030359, 14893.886887462035, 10492.559355034247, 12096.147339998426, 12001.769119929122, 12550.422122444616, 10254.552784949738, 12350.256332424578, 13069.225177491719, 12256.70521252596, 10977.358262507552, 14020.29555506033, 10510.639017516043, 12059.066135002467, 10431.490760011002, 14130.1203574767]",13.17783955144913,0.6548401878230499,1.1102230246251565e-16,0.0,0.0,25
IEEE-CIS Fraud,LightGBM,FP32,100000,inference,3163.829499799831,436.0361095003967,179.98685984314938,4037.1442197999568,166085.68359428734,22873.022529965318,9441.519659936146,"[146855.946000037, 159399.82724250513, 213302.19506739473, 149274.6741799965, 147670.61727008692, 169248.68043996868, 207462.80990500512, 147892.13139236835, 148916.24390990727, 193030.4441824319, 160784.56314245157, 147396.6604299676, 151822.3481999803, 204356.7821723991, 147624.61739501765, 148315.3737723569, 184541.0657376351, 171364.60066780273, 148665.09525251784, 150331.76409233877, 205400.03924013488, 147031.9619525117, 147466.12476752032, 184105.73118745108, 169881.79225739714]",181.6495280960619,0.6548401878230499,1.1102230246251565e-16,0.0,0.0,25
IEEE-CIS Fraud,LightGBM,FP32,100000,postprocessing,0.9281825200014282,0.074615158527076,0.030799623671935773,1.098237480255193,126.73498699241463,20.004308458479546,8.257372690763836,"[115.70899496291533, 124.85907747759485, 139.95397753660654, 112.27627999232936, 119.89717006144929, 137.400034991515, 119.91393248081296, 112.96443249648294, 113.08508000183792, 178.43654004536805, 118.31324743070583, 113.33673002809519, 181.03206249179493, 117.48429750696235, 115.06886247389048, 116.26885005625809, 128.80037492777774, 119.67997749252393, 114.84456998005047, 166.18372496850498, 114.449152506495, 115.68563747459848, 118.91734246546548, 137.48002495958647, 116.33430000074443]",0.13861128835564787,0.6548401878230499,1.1102230246251565e-16,0.0,0.0,25
IEEE-CIS Fraud,LightGBM,FP16,100,preprocessing,2.0712539197847946,0.675953675089542,0.279019963548896,4.327917719347166,183.8971663846678,58.73094845915744,24.24294400958089,"[168.44182996010207, 160.79374005585123, 167.55477251535922, 160.9104450153609, 165.89460501108988, 162.45305241682217, 164.71671742692706, 159.5386099688767, 229.8118799990334, 232.45611753736742, 440.96706493292004, 224.45076251187857, 154.03087253616832, 161.1417625008471, 160.34838743507862, 161.76513001028073, 161.67379250873637, 161.48256243923242, 162.90106493215717, 163.00772245358533, 158.7237499734329, 161.43962256592204, 183.25138999443882, 154.77884996471403, 214.89465495051266]",0.20113012012268872,0.63671875,0.0,0.0,0.0,25
IEEE-CIS Fraud,LightGBM,FP16,100,inference,5.202748320007231,0.9952480989069336,0.4108182239594084,8.143995040591104,343.4171900005822,59.159716291562404,24.419930672095486,"[313.02732750191353, 313.82648992803297, 303.34746253174677, 313.07188998653146, 304.5235649869938, 306.34938505045284, 326.74412758296967, 304.9207000094612, 419.5135824829777, 393.15124253789696, 396.6055525233969, 433.4828099581501, 304.4040475560905, 380.3927300032228, 326.3509300131773, 317.0317525473365, 309.5100975133392, 315.62152752030676, 310.879512462634, 309.8040174427297, 310.7890650153422, 314.43326252883713, 305.6139524369428, 544.328544938253, 407.7061749558198]",0.37559872201909067,0.63671875,0.0,0.0,0.0,25
IEEE-CIS Fraud,LightGBM,FP16,100,postprocessing,0.11968616003287025,0.012931283918929325,0.0053377716560563575,0.15231975987262558,81.68330180051271,15.011622255953572,6.196493116353151,"[87.95044501312078, 77.42776253508055, 76.1307250149912, 74.77146746168728, 74.29372999467887, 75.47754256393091, 75.04218246594975, 142.73300752392973, 76.65168252515288, 79.11569505267835, 77.88581246131798, 107.35513247254859, 81.78887244866928, 76.15107997480663, 75.52832995770586, 74.65761998446396, 72.90718246167673, 87.85728498423852, 73.10910007163329, 85.86707504036895, 71.97875996553192, 71.22476752556396, 76.22664244081535, 77.1111825679327, 92.83946250434384]",0.08933782192592118,0.63671875,0.0,0.0,0.0,25
IEEE-CIS Fraud,LightGBM,FP16,1000,preprocessing,17.71112892012752,3.816177758226427,1.5752407572240734,24.56135052052559,1014.0337424069003,218.2151979496541,90.07480663473298,"[1293.6857025033532, 1287.606082532875, 1362.8313950266602, 849.7326724909727, 854.9576449604502, 832.773314973565, 838.6895649937287, 835.2688825334554, 832.8932075255581, 924.3187275296805, 921.585007504291, 843.3085750039027, 836.9270074445013, 1225.5373324751417, 1443.809907527793, 1293.786014998659, 1253.360282535141, 1253.9887750062917, 1209.6427249662156, 842.1794349715129, 859.3008875550369, 840.7358875365389, 837.720895056009, 928.1615350073481, 848.0420975138258]",1.109058570223645,0.6790858318636096,0.0,1.06255454730593e-05,0.0,25
IEEE-CIS Fraud,LightGBM,FP16,1000,inference,35.674884600011865,7.78326602067226,3.2127743089667447,50.271502679534024,1954.6423349138422,425.09893198103435,175.4722148530529,"[2542.4086350358266, 2374.388915004602, 1606.989932529359, 1689.241634994687, 1649.801947564811, 1630.2137025149932, 2285.185630048545, 1738.1065274958019, 1635.314212485355, 1623.5923775502672, 1656.1002100570474, 1616.4185949719472, 1628.5927925673607, 2253.8125424398463, 2528.8271575618637, 2236.3162574447415, 2623.9020650700695, 2795.9180425250456, 2726.9926149938333, 1771.6504150121182, 1646.207579997281, 1672.8571325120358, 1637.4431274834933, 1627.9325475079531, 1667.8437774771737]",2.1378113396036054,0.6790858318636096,0.0,1.06255454730593e-05,0.0,25
IEEE-CIS Fraud,LightGBM,FP16,1000,postprocessing,0.1401651198102627,0.027968929399136117,0.011545006631430538,0.2215369197801919,83.30079280876816,13.398986041811717,5.530829603793825,"[126.91153004652736, 108.73856001580862, 82.72281752851997, 76.90248751259789, 74.97421748212219, 86.90871248745681, 78.81929252562259, 70.12538256276459, 75.9785450372874, 73.16795748010918, 72.83705505415128, 76.93334251598571, 90.8633500466749, 98.73729250557518, 76.49073498214422, 79.97360504759854, 104.89635504654872, 85.90824994371361, 79.29789755507956, 79.0416599920718, 80.03477747479337, 75.02879244384532, 78.62623745950259, 76.84804493237607, 71.75292254032684]",0.0911068875792075,0.6790858318636096,0.0,1.06255454730593e-05,0.0,25
IEEE-CIS Fraud,LightGBM,FP16,10000,preprocessing,170.99146960004873,38.40535498536074,15.852951382619912,230.62950971980172,9054.273570703845,2021.9758353216307,834.6306036333858,"[7735.559182515317, 7610.787712524143, 7751.006702574159, 12011.225772516811, 11852.97890252059, 11577.036802505065, 12122.104327495437, 7546.639199958919, 7575.537272432485, 7581.749180026237, 7586.200852465481, 7667.006540004878, 7645.639237484828, 8253.22138256979, 7720.246494986896, 12087.173392483235, 12223.578610055483, 11724.172497501968, 11804.994610001813, 7596.739862428876, 7521.258847500576, 7602.983837482498, 7541.142160039271, 7743.443905028472, 8274.411982492893]",9.902747098832844,0.6269267941094566,0.0,0.0,0.0,25
IEEE-CIS Fraud,LightGBM,FP16,10000,inference,336.16293367987964,63.843230868705255,26.35319047192128,438.9524278393219,17734.18277819419,3370.3939813223587,1391.2302580341907,"[14967.369882547246, 15393.646199968314, 20176.232200010418, 21000.203702478757, 23236.666010034245, 22450.537972531496, 21980.42287247972, 14836.63214999524, 15497.4145274673, 14906.65330745742, 14903.82757749103, 16161.604414992327, 14964.71272500912, 14790.732445007963, 20588.047080013897, 20580.164265011263, 22895.04140497229, 22435.172435020835, 21498.055252432096, 15135.96682997104, 14840.20492250693, 15057.48444747496, 15620.763534971049, 14642.321579967758, 14794.691715042063]",19.396048251199694,0.6269267941094566,0.0,0.0,0.0,25
IEEE-CIS Fraud,LightGBM,FP16,10000,postprocessing,0.18800067991833203,0.018291626421292166,0.0075504122921483995,0.22488311922643334,90.88636300330108,24.974908060822578,10.309135364704755,"[89.60717751506309, 79.17328744952101, 69.57194750157214, 89.38079506606302, 106.66080252576648, 98.56342001967279, 190.29387253794994, 87.08827506779926, 80.02393247807049, 77.98714497766923, 75.03088997509623, 77.87595247009449, 83.42608245584417, 77.97022752583871, 116.15738499585859, 88.86251499006903, 130.97126252887392, 93.35888002624417, 89.9650924930029, 76.0289000481862, 76.88732503083884, 79.0906449492468, 75.01504499487055, 79.90769251136953, 83.26052494794567]",0.0994032995056106,0.6269267941094566,0.0,0.0,0.0,25
IEEE-CIS Fraud,LightGBM,FP16,100000,preprocessing,1674.7200894799607,312.9575562855057,129.18253005365509,2236.9920895195537,87956.80254170184,16421.61360209712,6778.508938595877,"[110875.82025753817, 75952.98987509069, 99090.64494990617, 75871.26316743706, 75775.97005991267, 117181.86927989336, 76353.95250255898, 75771.97105491906, 103735.54283996782, 75703.07408997905, 102896.96397495846, 76070.23556248806, 75494.91133005176, 117496.351727591, 76310.93075999616, 76035.89484512214, 81915.96183487946, 76427.04351256271, 117320.408047558, 75654.86970502662, 75282.90477498103, 106783.4796675561, 76549.03310006829, 102349.28935755763, 76018.68726494558]",96.19921072527764,0.6497050517792781,0.0,0.0,0.0,25
IEEE-CIS Fraud,LightGBM,FP16,100000,inference,3216.6544234401226,440.6473306623383,181.89027838784534,4114.906181521073,168826.9157254217,23082.153788657,9527.84480073719,"[153807.45232264415, 151533.33612498047, 217702.4605550105, 152472.2468675782, 155159.70284739978, 195199.0910174163, 151839.39669750544, 193245.39443741288, 150497.42405260532, 151362.72906244357, 206194.8054250979, 151521.42807752625, 170201.43683241712, 163690.61209508803, 151826.4284001316, 205452.6214625958, 152255.25599008962, 152550.361512408, 186171.24421758944, 150546.598827591, 185532.72777250188, 154098.23732994936, 153384.3452850033, 210283.38061016708, 154144.17531239]",184.6476403490041,0.6497050517792781,0.0,0.0,0.0,25
IEEE-CIS Fraud,LightGBM,FP16,100000,postprocessing,0.9450106001168024,0.07381303273500431,0.03046852241823548,1.1111786399851553,125.91489109872782,15.395739546500337,6.355048941044336,"[125.97850248312172, 112.22112753330295, 154.79729752769344, 119.08776746622607, 136.27554750655693, 141.68907000112088, 113.37157751313497, 125.6136924848761, 120.66152998158942, 123.49213752258946, 120.30954253987149, 116.04664747210334, 128.02304998785985, 112.68079246292473, 116.73405251713122, 170.15150752285993, 114.28355494444986, 158.57584497098287, 111.14817501947984, 113.3038049647439, 125.2346225328438, 118.27338003968183, 120.14571249892471, 119.8679325352714, 129.90540743885504]",0.1377143414975091,0.6497050517792781,0.0,0.0,0.0,25
IEEE-CIS Fraud,LightGBM,BF16,100,preprocessing,0.5308040802628966,0.08398764777610064,0.034668397087922985,0.6765282810374628,101.82534469386155,11.847862148039487,4.890557129141154,"[101.1123825401228, 101.63991251374684, 94.0438474435723, 93.02804003709754, 108.35055248662684, 115.3304824492807, 113.41496249315242, 114.61224250979285, 93.84674000557425, 95.31857243473496, 97.24977001496882, 94.77400247760671, 89.09998749004446, 93.04180742674363, 94.56278251491314, 89.1563100140047, 91.86250998936885, 96.20438498586738, 92.98554502493062, 92.02063250086212, 107.38142252648689, 111.11400500340096, 115.96600495522581, 138.98116748805478, 110.53555002035864]",0.1113673702126063,0.505050505050505,0.0,0.0005821715684603857,0.0,25
IEEE-CIS Fraud,LightGBM,BF16,100,inference,5.982669600125519,2.111108125204198,0.8714226046100343,11.904124520224283,407.68244689952553,146.4355280126073,60.44561512729199,"[321.22299252023373, 311.3009275466539, 307.7112074697652, 732.8095974935422, 614.7307199353237, 383.7642925282126, 429.23066748244315, 303.430162539371, 307.31241750800115, 303.3975099333475, 305.39691253125056, 319.32270993365825, 338.20155753801373, 298.56828254196444, 300.66116502439405, 488.6598475150095, 317.9174950082598, 303.4724574899883, 310.5150900773879, 692.236377522022, 369.5530074855924, 770.780024990927, 429.9576799530769, 423.96801744416734, 507.94005247553287]",0.44588625876537513,0.505050505050505,0.0,0.0005821715684603857,0.0,25
IEEE-CIS Fraud,LightGBM,BF16,100,postprocessing,0.12553728003695142,0.016690350213828024,0.006889437959877517,0.16072467980848157,84.26071139820124,17.66362301349534,7.291185226138527,"[79.97438248366961, 75.62950247574918, 97.68801995051037, 78.40180498533302, 75.4504799442657, 86.24365997093265, 89.87615251498937, 78.06595503552671, 73.6428624668406, 75.63780243799556, 76.7104100305005, 77.98862751769775, 75.4879325040747, 73.55738999649475, 74.114085000474, 72.24142254017352, 89.15963491290312, 73.7080925682676, 75.42216755155096, 145.43182245233766, 76.48286507446757, 86.11909006049245, 127.35363493447952, 100.6237525416509, 71.50623500365329]",0.09215675988010431,0.505050505050505,0.0,0.0005821715684603857,0.0,25
